Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.00    0.00       2/3           tinyobj::LoadObj(tinyobj::attrib_t*, std::vector<tinyobj::shape_t, std::allocator<tinyobj::shape_t> >*, std::vector<tinyobj::_material_t, std::allocator<tinyobj::_material_t> >*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::istream*, tinyobj::MaterialReader*, bool, bool) [131]
[100]    0.0    0.00    0.00       3         std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::~vector() [100]
-----------------------------------------------
                0.00    0.00       2/2           __libc_csu_init [223]
[101]    0.0    0.00    0.00       2         _GLOBAL__sub_I__ZN11FrameBufferD2Ev [101]
-----------------------------------------------
                0.00    0.00       2/2           __libc_csu_init [223]
[102]    0.0    0.00    0.00       2         _GLOBAL__sub_I__ZN15RenderTriangle214projectAndDrawERSt6vectorI5LightSaIS1_EEPK6EntityP11FrameBufferRK4Mat4SC_R6Camera16E_RasterizerMode [102]
-----------------------------------------------
                0.00    0.00       2/2           tinyobj::LoadObj(tinyobj::attrib_t*, std::vector<tinyobj::shape_t, std::allocator<tinyobj::shape_t> >*, std::vector<tinyobj::_material_t, std::allocator<tinyobj::_material_t> >*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::istream*, tinyobj::MaterialReader*, bool, bool) [131]
[103]    0.0    0.00    0.00       2         tinyobj::shape_t::~shape_t() [103]
-----------------------------------------------
                0.00    0.00       1/1           __libc_csu_init [223]
[104]    0.0    0.00    0.00       1         _GLOBAL__sub_I__Z8getpixelP11SDL_Surfaceii [104]
-----------------------------------------------
                0.00    0.00       1/1           __libc_csu_init [223]
[105]    0.0    0.00    0.00       1         _GLOBAL__sub_I__ZN10Rasterizer23antiAliasingCompressionERK11FrameBufferR7Texture [105]
-----------------------------------------------
                0.00    0.00       1/1           __libc_csu_init [223]
[106]    0.0    0.00    0.00       1         _GLOBAL__sub_I__ZN13SDL_UtilitiesC2ERb [106]
-----------------------------------------------
                0.00    0.00       1/1           __libc_csu_init [223]
[107]    0.0    0.00    0.00       1         _GLOBAL__sub_I__ZN16RessourceManagerC2Ev [107]
-----------------------------------------------
                0.00    0.00       1/1           __libc_csu_init [223]
[108]    0.0    0.00    0.00       1         _GLOBAL__sub_I__ZN4Mat415IdentityInArrayEv [108]
-----------------------------------------------
                0.00    0.00       1/1           __libc_csu_init [223]
[109]    0.0    0.00    0.00       1         _GLOBAL__sub_I__ZN4Mesh11addTriangleEjjj [109]
-----------------------------------------------
                0.00    0.00       1/1           __libc_csu_init [223]
[110]    0.0    0.00    0.00       1         _GLOBAL__sub_I__ZN4Vec2C2Ev [110]
-----------------------------------------------
                0.00    0.00       1/1           __libc_csu_init [223]
[111]    0.0    0.00    0.00       1         _GLOBAL__sub_I__ZN5SceneC2Ev [111]
-----------------------------------------------
                0.00    0.00       1/1           __libc_csu_init [223]
[112]    0.0    0.00    0.00       1         _GLOBAL__sub_I__ZN6CameraC2Ev [112]
-----------------------------------------------
                0.00    0.00       1/1           __libc_csu_init [223]
[113]    0.0    0.00    0.00       1         _GLOBAL__sub_I__ZN6Entity13computeCenterEv [113]
-----------------------------------------------
                0.00    0.00       1/1           __libc_csu_init [223]
[114]    0.0    0.00    0.00       1         _GLOBAL__sub_I__ZN6VertexC2Ev [114]
-----------------------------------------------
                0.00    0.00       1/1           __libc_csu_init [223]
[115]    0.0    0.00    0.00       1         _GLOBAL__sub_I__ZN7tinyobj14MaterialReaderD2Ev [115]
-----------------------------------------------
                0.00    0.00       1/1           __libc_csu_init [223]
[116]    0.0    0.00    0.00       1         _GLOBAL__sub_I__ZlsRSoRK4Vec3 [116]
-----------------------------------------------
                0.00    0.00       1/1           __libc_csu_init [223]
[117]    0.0    0.00    0.00       1         _GLOBAL__sub_I__ZlsRSoRK4Vec4 [117]
-----------------------------------------------
                0.00    0.00       1/1           __libc_csu_init [223]
[118]    0.0    0.00    0.00       1         _GLOBAL__sub_I__ZlsRSoRK5Color [118]
-----------------------------------------------
                0.00    0.00       1/1           __libc_csu_init [223]
[119]    0.0    0.00    0.00       1         _GLOBAL__sub_I_main [119]
-----------------------------------------------
                0.00    0.00       1/1           FrameBuffer::FrameBuffer(unsigned int, unsigned int) [16]
[120]    0.0    0.00    0.00       1         DepthBuffer::DepthBuffer(unsigned int, unsigned int) [120]
-----------------------------------------------
                0.00    0.00       1/1           FrameBuffer::~FrameBuffer() [122]
[121]    0.0    0.00    0.00       1         DepthBuffer::~DepthBuffer() [121]
-----------------------------------------------
                0.00    0.00       1/1           Events::run() [1]
[122]    0.0    0.00    0.00       1         FrameBuffer::~FrameBuffer() [122]
                0.00    0.00       1/1           DepthBuffer::~DepthBuffer() [121]
-----------------------------------------------
                0.00    0.00       1/1           Events::Events() [165]
[123]    0.0    0.00    0.00       1         RessourceManager::RessourceManager() [123]
                0.00    0.00       3/3           Texture::Texture(char const*) [98]
                0.00    0.00       3/3           Texture::Texture(Texture&&) [99]
                0.00    0.00       3/7           Texture::~Texture() [94]
-----------------------------------------------
                0.00    0.00       1/1           Events::~Events() [166]
[124]    0.0    0.00    0.00       1         RessourceManager::~RessourceManager() [124]
                0.00    0.00       3/7           Texture::~Texture() [94]
-----------------------------------------------
                0.00    0.00       1/1           Events::Events() [165]
[125]    0.0    0.00    0.00       1         Scene::Scene() [125]
-----------------------------------------------
                0.00    0.00       1/1           Events::~Events() [166]
[126]    0.0    0.00    0.00       1         Scene::~Scene() [126]
                0.00    0.00      17/113         std::_Function_base::_Base_manager<Material::additionalShaders::{lambda(Color&, Vec3&)#1}>::_M_manager(std::_Any_data&, Material::additionalShaders::{lambda(Color&, Vec3&)#1} const&, std::_Manager_operation) [68]
                0.00    0.00       1/1           std::_Rb_tree<Mesh*, Mesh*, std::_Identity<Mesh*>, std::less<Mesh*>, std::allocator<Mesh*> >::_M_erase(std::_Rb_tree_node<Mesh*>*) [140]
-----------------------------------------------
                0.00    0.00       1/1           Events::Events() [165]
[127]    0.0    0.00    0.00       1         Camera::Camera() [127]
                0.00    0.00       1/18          Mat4::IdentityInArray() [74]
-----------------------------------------------
                0.00    0.00       1/1           tinyobj::LoadObj(tinyobj::attrib_t*, std::vector<tinyobj::shape_t, std::allocator<tinyobj::shape_t> >*, std::vector<tinyobj::_material_t, std::allocator<tinyobj::_material_t> >*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::istream*, tinyobj::MaterialReader*, bool, bool) [131]
[128]    0.0    0.00    0.00       1         tinyobj::MaterialFileReader::operator()(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, std::vector<tinyobj::_material_t, std::allocator<tinyobj::_material_t> >*, std::map<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, int, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, int> > >*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*) [128]
                0.00    0.00       1/4           void std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_M_emplace_back_aux<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&>(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [97]
                0.00    0.00       1/2131        tinyobj::parseReal(char const**, float*) [48]
                0.00    0.00       1/1           tinyobj::LoadMtl(std::map<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, int, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, int> > >*, std::vector<tinyobj::_material_t, std::allocator<tinyobj::_material_t> >*, std::istream*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*) [129]
                0.00    0.00       1/3           std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::~vector() [100]
-----------------------------------------------
                0.00    0.00       1/1           tinyobj::MaterialFileReader::operator()(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, std::vector<tinyobj::_material_t, std::allocator<tinyobj::_material_t> >*, std::map<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, int, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, int> > >*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*) [128]
[129]    0.0    0.00    0.00       1         tinyobj::LoadMtl(std::map<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, int, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, int> > >*, std::vector<tinyobj::_material_t, std::allocator<tinyobj::_material_t> >*, std::istream*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*) [129]
                0.00    0.00     174/9458        tinyobj::safeGetline(std::istream&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&) [40]
                0.00    0.00     174/2131        tinyobj::parseReal(char const**, float*) [48]
                0.00    0.00      60/60          tinyobj::parseReal3(float*, float*, float*, char const**, double, double, double) [69]
                0.00    0.00      36/8179        tinyobj::parseReal(char const**, double) [43]
                0.00    0.00      28/28          tinyobj::ParseTextureNameAndOption(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, tinyobj::texture_option_t*, char const*) [73]
                0.00    0.00      13/13          tinyobj::InitMaterial(tinyobj::_material_t*) [82]
                0.00    0.00      12/12          std::pair<std::_Rb_tree_iterator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, int> >, bool> std::_Rb_tree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, int>, std::_Select1st<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, int> >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, int> > >::_M_insert_unique<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, int> >(std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, int>&&) [91]
                0.00    0.00       7/12          tinyobj::_material_t::_material_t(tinyobj::_material_t const&) [86]
                0.00    0.00       5/5           void std::vector<tinyobj::_material_t, std::allocator<tinyobj::_material_t> >::_M_emplace_back_aux<tinyobj::_material_t const&>(tinyobj::_material_t const&) [96]
                0.00    0.00       1/28          tinyobj::_material_t::~_material_t() [72]
-----------------------------------------------
                0.00    0.00       1/1           loadMeshFromObj(RessourceManager&) [19]
[130]    0.0    0.00    0.00       1         tinyobj::LoadObj(tinyobj::attrib_t*, std::vector<tinyobj::shape_t, std::allocator<tinyobj::shape_t> >*, std::vector<tinyobj::_material_t, std::allocator<tinyobj::_material_t> >*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, char const*, char const*, bool, bool) [130]
                0.00    0.00       2/2131        tinyobj::parseReal(char const**, float*) [48]
                0.00    0.00       1/1           tinyobj::LoadObj(tinyobj::attrib_t*, std::vector<tinyobj::shape_t, std::allocator<tinyobj::shape_t> >*, std::vector<tinyobj::_material_t, std::allocator<tinyobj::_material_t> >*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::istream*, tinyobj::MaterialReader*, bool, bool) [131]
-----------------------------------------------
                0.00    0.00       1/1           tinyobj::LoadObj(tinyobj::attrib_t*, std::vector<tinyobj::shape_t, std::allocator<tinyobj::shape_t> >*, std::vector<tinyobj::_material_t, std::allocator<tinyobj::_material_t> >*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, char const*, char const*, bool, bool) [130]
[131]    0.0    0.00    0.00       1         tinyobj::LoadObj(tinyobj::attrib_t*, std::vector<tinyobj::shape_t, std::allocator<tinyobj::shape_t> >*, std::vector<tinyobj::_material_t, std::allocator<tinyobj::_material_t> >*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::istream*, tinyobj::MaterialReader*, bool, bool) [131]
                0.00    0.00   12820/12820       std::vector<float, std::allocator<float> >::push_back(float const&) [38]
                0.00    0.00    9284/9458        tinyobj::safeGetline(std::istream&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&) [40]
                0.00    0.00    9006/9006        tinyobj::parseTriple(char const**, int, int, int, tinyobj::vertex_index_t*) [clone .constprop.568] [41]
                0.00    0.00    8083/8179        tinyobj::parseReal(char const**, double) [43]
                0.00    0.00    3002/11301       tinyobj::parseInt(char const**) [39]
                0.00    0.00    2990/2990        std::vector<tinyobj::vertex_index_t, std::allocator<tinyobj::vertex_index_t> >::vector(std::vector<tinyobj::vertex_index_t, std::allocator<tinyobj::vertex_index_t> > const&) [45]
                0.00    0.00    1582/2131        tinyobj::parseReal(char const**, float*) [48]
                0.00    0.00      41/41          void std::vector<float, std::allocator<float> >::_M_emplace_back_aux<float const&>(float const&) [70]
                0.00    0.00      14/14          tinyobj::parseString(char const**) [80]
                0.00    0.00      14/14          tinyobj::exportGroupsToShape(tinyobj::shape_t*, tinyobj::PrimGroup const&, std::vector<tinyobj::tag_t, std::allocator<tinyobj::tag_t> > const&, int, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, bool, std::vector<float, std::allocator<float> > const&) [81]
                0.00    0.00      12/12          std::_Rb_tree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, int>, std::_Select1st<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, int> >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, int> > >::find(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [93]
                0.00    0.00      12/12          std::map<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, int, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, int> > >::operator[](std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [87]
                0.00    0.00      12/12          void std::vector<tinyobj::face_t, std::allocator<tinyobj::face_t> >::_M_emplace_back_aux<tinyobj::face_t const&>(tinyobj::face_t const&) [89]
                0.00    0.00       2/2           tinyobj::shape_t::~shape_t() [103]
                0.00    0.00       2/3           std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::~vector() [100]
                0.00    0.00       2/4           void std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_M_emplace_back_aux<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&>(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [97]
                0.00    0.00       1/1           std::_Rb_tree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, int>, std::_Select1st<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, int> >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, int> > >::_M_erase(std::_Rb_tree_node<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, int> >*) [139]
                0.00    0.00       1/1           std::vector<tinyobj::tag_t, std::allocator<tinyobj::tag_t> >::~vector() [137]
                0.00    0.00       1/1           tinyobj::SplitString(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, char, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >&) [clone .constprop.562] [134]
                0.00    0.00       1/1           tinyobj::MaterialFileReader::operator()(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, std::vector<tinyobj::_material_t, std::allocator<tinyobj::_material_t> >*, std::map<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, int, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, int> > >*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*) [128]
                0.00    0.00       1/1           tinyobj::shape_t::operator=(tinyobj::shape_t&&) [133]
                0.00    0.00       1/1           void std::vector<tinyobj::shape_t, std::allocator<tinyobj::shape_t> >::_M_emplace_back_aux<tinyobj::shape_t const&>(tinyobj::shape_t const&) [138]
-----------------------------------------------
                0.00    0.00       1/1           void std::vector<tinyobj::shape_t, std::allocator<tinyobj::shape_t> >::_M_emplace_back_aux<tinyobj::shape_t const&>(tinyobj::shape_t const&) [138]
[132]    0.0    0.00    0.00       1         tinyobj::shape_t::shape_t(tinyobj::shape_t const&) [132]
                0.00    0.00       1/2131        tinyobj::parseReal(char const**, float*) [48]
-----------------------------------------------
                0.00    0.00       1/1           tinyobj::LoadObj(tinyobj::attrib_t*, std::vector<tinyobj::shape_t, std::allocator<tinyobj::shape_t> >*, std::vector<tinyobj::_material_t, std::allocator<tinyobj::_material_t> >*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::istream*, tinyobj::MaterialReader*, bool, bool) [131]
[133]    0.0    0.00    0.00       1         tinyobj::shape_t::operator=(tinyobj::shape_t&&) [133]
-----------------------------------------------
                0.00    0.00       1/1           tinyobj::LoadObj(tinyobj::attrib_t*, std::vector<tinyobj::shape_t, std::allocator<tinyobj::shape_t> >*, std::vector<tinyobj::_material_t, std::allocator<tinyobj::_material_t> >*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::istream*, tinyobj::MaterialReader*, bool, bool) [131]
[134]    0.0    0.00    0.00       1         tinyobj::SplitString(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, char, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >&) [clone .constprop.562] [134]
                0.00    0.00       1/4           void std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_M_emplace_back_aux<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&>(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [97]
-----------------------------------------------
                0.00    0.00       1/1           Events::run() [1]
[135]    0.0    0.00    0.00       1         std::_Function_base::_Base_manager<DoOnce::onSwitch::{lambda(bool)#1}>::_M_manager(std::_Any_data&, DoOnce::onSwitch::{lambda(bool)#1} const&, std::_Manager_operation) [135]
-----------------------------------------------
                0.00    0.00       1/1           Events::run() [1]
[136]    0.0    0.00    0.00       1         void std::vector<Light, std::allocator<Light> >::_M_emplace_back_aux<Light>(Light&&) [136]
-----------------------------------------------
                0.00    0.00       1/1           tinyobj::LoadObj(tinyobj::attrib_t*, std::vector<tinyobj::shape_t, std::allocator<tinyobj::shape_t> >*, std::vector<tinyobj::_material_t, std::allocator<tinyobj::_material_t> >*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::istream*, tinyobj::MaterialReader*, bool, bool) [131]
[137]    0.0    0.00    0.00       1         std::vector<tinyobj::tag_t, std::allocator<tinyobj::tag_t> >::~vector() [137]
-----------------------------------------------
                0.00    0.00       1/1           tinyobj::LoadObj(tinyobj::attrib_t*, std::vector<tinyobj::shape_t, std::allocator<tinyobj::shape_t> >*, std::vector<tinyobj::_material_t, std::allocator<tinyobj::_material_t> >*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::istream*, tinyobj::MaterialReader*, bool, bool) [131]
[138]    0.0    0.00    0.00       1         void std::vector<tinyobj::shape_t, std::allocator<tinyobj::shape_t> >::_M_emplace_back_aux<tinyobj::shape_t const&>(tinyobj::shape_t const&) [138]
                0.00    0.00       1/1           tinyobj::shape_t::shape_t(tinyobj::shape_t const&) [132]
-----------------------------------------------
                0.00    0.00       1/1           tinyobj::LoadObj(tinyobj::attrib_t*, std::vector<tinyobj::shape_t, std::allocator<tinyobj::shape_t> >*, std::vector<tinyobj::_material_t, std::allocator<tinyobj::_material_t> >*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::istream*, tinyobj::MaterialReader*, bool, bool) [131]
[139]    0.0    0.00    0.00       1         std::_Rb_tree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, int>, std::_Select1st<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, int> >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, int> > >::_M_erase(std::_Rb_tree_node<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, int> >*) [139]
-----------------------------------------------
                0.00    0.00       1/1           Scene::~Scene() [126]
[140]    0.0    0.00    0.00       1         std::_Rb_tree<Mesh*, Mesh*, std::_Identity<Mesh*>, std::less<Mesh*>, std::allocator<Mesh*> >::_M_erase(std::_Rb_tree_node<Mesh*>*) [140]
-----------------------------------------------

 This table describes the call tree of the program, and was sorted by
 the total amount of time spent in each function and its children.

 Each entry in this table consists of several lines.  The line with the
 index number at the left hand margin lists the current function.
 The lines above it list the functions that called this function,
 and the lines below it list the functions this one called.
 This line lists:
     index	A unique number given to each element of the table.
		Index numbers are sorted numerically.
		The index number is printed next to every function name so
		it is easier to look up where the function is in the table.

     % time	This is the percentage of the `total' time that was spent
		in this function and its children.  Note that due to
		different viewpoints, functions excluded by options, etc,
		these numbers will NOT add up to 100%.

     self	This is the total amount of time spent in this function.

     children	This is the total amount of time propagated into this
		function by its children.

     called	This is the number of times the function was called.
		If the function called itself recursively, the number
		only includes non-recursive calls, and is followed by
		a `+' and the number of recursive calls.

     name	The name of the current function.  The index number is
		printed after it.  If the function is a member of a
		cycle, the cycle number is printed between the
		function's name and the index number.


 For the function's parents, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the function into this parent.

     children	This is the amount of time that was propagated from
		the function's children into this parent.

     called	This is the number of times this parent called the
		function `/' the total number of times the function
		was called.  Recursive calls to the function are not
		included in the number after the `/'.

     name	This is the name of the parent.  The parent's index
		number is printed after it.  If the parent is a
		member of a cycle, the cycle number is printed between
		the name and the index number.

 If the parents of the function cannot be determined, the word
 `<spontaneous>' is printed in the `name' field, and all the other
 fields are blank.

 For the function's children, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the child into the function.

     children	This is the amount of time that was propagated from the
		child's children to the function.

     called	This is the number of times the function called
		this child `/' the total number of times the child
		was called.  Recursive calls by the child are not
		listed in the number after the `/'.

     name	This is the name of the child.  The child's index
		number is printed after it.  If the child is a
		member of a cycle, the cycle number is printed
		between the name and the index number.

 If there are any cycles (circles) in the call graph, there is an
 entry for the cycle-as-a-whole.  This entry shows who called the
 cycle (as parents) and the members of the cycle (as children.)
 The `+' recursive calls entry shows the number of function calls that
 were internal to the cycle, and the calls entry for each member shows,
 for that member, how many times it was called from other members of
 the cycle.

Copyright (C) 2012-2017 Free Software Foundation, Inc.

Copying and distribution of this file, with or without modification,
are permitted in any medium without royalty provided the copyright
notice and this notice are preserved.

Index by function name

 [104] _GLOBAL__sub_I__Z8getpixelP11SDL_Surfaceii (texture.cpp) [126] Scene::~Scene() [10] Mat4::operator*(Vec4 const&) const
 [105] _GLOBAL__sub_I__ZN10Rasterizer23antiAliasingCompressionERK11FrameBufferR7Texture (rasterizer.cpp) [58] Camera::inputs(float, GLFWwindow*) [63] Mat4::operator*(Mat4 const&) const
 [101] _GLOBAL__sub_I__ZN11FrameBufferD2Ev (frameBuffer.cpp) [59] Camera::actualize() [135] std::_Function_base::_Base_manager<DoOnce::onSwitch::{lambda(bool)#1}>::_M_manager(std::_Any_data&, DoOnce::onSwitch::{lambda(bool)#1} const&, std::_Manager_operation)
 [106] _GLOBAL__sub_I__ZN13SDL_UtilitiesC2ERb (sdlUtilities.cpp) [127] Camera::Camera() [68] std::_Function_base::_Base_manager<Material::additionalShaders::{lambda(Color&, Vec3&)#1}>::_M_manager(std::_Any_data&, Material::additionalShaders::{lambda(Color&, Vec3&)#1} const&, std::_Manager_operation)
 [102] _GLOBAL__sub_I__ZN15RenderTriangle214projectAndDrawERSt6vectorI5LightSaIS1_EEPK6EntityP11FrameBufferRK4Mat4SC_R6Camera16E_RasterizerMode (renderTriangle2.cpp) [60] DoOnce::input(bool) [15] std::_Function_base::_Base_manager<RenderTriangle2::drawTriangleX(FrameBuffer*, std::array<float, 3ul>&, Vec3 const&, std::vector<Light, std::allocator<Light> >&, Texture*, Material const&)::{lambda()#1}>::_M_manager(std::_Any_data&, std::_Function_base::_Base_manager<RenderTriangle2::drawTriangleX(FrameBuffer*, std::array<float, 3ul>&, Vec3 const&, std::vector<Light, std::allocator<Light> >&, Texture*, Material const&)::{lambda()#1}> const&, std::_Manager_operation)
